"Name","Children Under 6 Years with Elevated Blood Lead Levels (BLL)"
"Description","<g class=""gr_ gr_4 gr-alert gr_gramm gr_inline_cards gr_run_anim Grammar only-ins doubleReplace replaceWithoutSep"" id=""4"" data-gr-id=""4""><g class=""gr_ gr_4 gr-alert gr_gramm gr_inline_cards gr_run_anim Grammar only-ins doubleReplace replaceWithoutSep"" id=""4"" data-gr-id=""4"">Number</g></g>&nbsp;of children less than 6 years old tested in a given year with blood lead levels of 5 mcg/dL or 10 mcg/dL or greater.&nbsp;"
"Source Notes","New York City Department of Health and Mental Hygiene NYC Tracking Program: Environment and Health Data Portal. [Childhood Lead Exposure; 2005-2018]; retrieved from&nbsp;<a href=""http://a816-dohbesp.nyc.gov/IndicatorPublic/"" target=""_blank"">&nbsp;http://a816-dohbesp.nyc.gov/IndicatorPublic/</a>"
"Notes","Rates are calculated by using the number of children less than 6 years old tested in a given year with blood lead levels of 5 mcg/dL or 10 mcg/dL or greater, divided by the number of children less than 6 years old who were tested for lead poisoning in a given year; expressed as cases per 1,000 tested.<br />
Children can receive more than one test during the calendar year, but are only counted once using the highest confirmed blood lead level during the calendar year.&nbsp;"

Location,Blood Lead Level,TimeFrame,DataFormat,Data,Fips
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2010,Rate,23.5,uhf307
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2011,Rate,1,uhf307
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2012,Rate,1.5,uhf307
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2012,Rate,13.3,uhf307
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2013,Rate,1.5,uhf307
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2013,Rate,14.1,uhf307
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2008,Rate,3.7,uhf307
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2007,Rate,3.7,uhf307
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2007,Rate,79.2,uhf307
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2008,Rate,41,uhf307
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2009,Rate,2,uhf307
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2009,Rate,34.6,uhf307
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2010,Rate,3.2,uhf307
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2005,Rate,6.7,uhf307
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2005,Rate,85.7,uhf307
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2006,Rate,5.1,uhf307
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2006,Rate,78.9,uhf307
Greenwich Village - Soho,5 mcg/dL or greater,2006,Rate,129.9,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2006,Rate,4.8,uhf308
Greenwich Village - Soho,5 mcg/dL or greater,2005,Rate,150.5,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2005,Rate,9.4,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2010,Rate,4.1,uhf308
Greenwich Village - Soho,5 mcg/dL or greater,2009,Rate,55.6,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2009,Rate,4.1,uhf308
Greenwich Village - Soho,5 mcg/dL or greater,2008,Rate,78.4,uhf308
Greenwich Village - Soho,5 mcg/dL or greater,2007,Rate,121.1,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2007,Rate,6.4,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2008,Rate,4.8,uhf308
Greenwich Village - Soho,5 mcg/dL or greater,2013,Rate,24.6,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2013,Rate,2,uhf308
Greenwich Village - Soho,5 mcg/dL or greater,2012,Rate,21.4,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2012,Rate,3.1,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2011,Rate,3.6,uhf308
Greenwich Village - Soho,5 mcg/dL or greater,2010,Rate,42.8,uhf308
Greenwich Village - Soho,5 mcg/dL or greater,2011,Rate,29.6,uhf308
Greenwich Village - Soho,5 mcg/dL or greater,2015,Rate,19.2,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2015,Rate,0,uhf308
Greenwich Village - Soho,5 mcg/dL or greater,2014,Rate,28.1,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2014,Rate,5.3,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2017,Rate,2.2,uhf308
Greenwich Village - Soho,5 mcg/dL or greater,2016,Rate,10.6,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2016,Rate,0.7,uhf308
Greenwich Village - Soho,5 mcg/dL or greater,2017,Rate,6.5,uhf308
Greenwich Village - Soho,5 mcg/dL or greater,2017,Number,9,uhf308
Greenwich Village - Soho,5 mcg/dL or greater,2016,Number,15,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2017,Number,3,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2016,Number,1,uhf308
Greenwich Village - Soho,5 mcg/dL or greater,2014,Number,37,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2014,Number,7,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2015,Number,0,uhf308
Greenwich Village - Soho,5 mcg/dL or greater,2015,Number,28,uhf308
Greenwich Village - Soho,5 mcg/dL or greater,2013,Number,37,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2013,Number,3,uhf308
Greenwich Village - Soho,5 mcg/dL or greater,2012,Number,34,uhf308
Greenwich Village - Soho,5 mcg/dL or greater,2008,Number,115,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2009,Number,6,uhf308
Greenwich Village - Soho,5 mcg/dL or greater,2009,Number,82,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2010,Number,7,uhf308
Greenwich Village - Soho,5 mcg/dL or greater,2010,Number,74,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2011,Number,6,uhf308
Greenwich Village - Soho,5 mcg/dL or greater,2011,Number,50,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2012,Number,5,uhf308
Greenwich Village - Soho,5 mcg/dL or greater,2005,Number,209,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2005,Number,13,uhf308
Greenwich Village - Soho,5 mcg/dL or greater,2006,Number,190,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2006,Number,7,uhf308
Greenwich Village - Soho,5 mcg/dL or greater,2007,Number,188,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2007,Number,10,uhf308
Greenwich Village - Soho,10 mcg/dL or greater,2008,Number,7,uhf308
Union Square - Lower East Side,10 mcg/dL or greater,2008,Number,15,uhf309
Union Square - Lower East Side,10 mcg/dL or greater,2007,Number,18,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2007,Number,527,uhf309
Union Square - Lower East Side,10 mcg/dL or greater,2006,Number,23,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2006,Number,550,uhf309
Union Square - Lower East Side,10 mcg/dL or greater,2005,Number,33,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2005,Number,643,uhf309
Union Square - Lower East Side,10 mcg/dL or greater,2012,Number,11,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2011,Number,129,uhf309
Union Square - Lower East Side,10 mcg/dL or greater,2011,Number,5,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2010,Number,172,uhf309
Union Square - Lower East Side,10 mcg/dL or greater,2010,Number,15,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2009,Number,223,uhf309
Union Square - Lower East Side,10 mcg/dL or greater,2009,Number,8,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2008,Number,324,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2012,Number,82,uhf309
Union Square - Lower East Side,10 mcg/dL or greater,2013,Number,8,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2013,Number,59,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2015,Number,41,uhf309
Union Square - Lower East Side,10 mcg/dL or greater,2015,Number,6,uhf309
Union Square - Lower East Side,10 mcg/dL or greater,2014,Number,8,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2014,Number,59,uhf309
Union Square - Lower East Side,10 mcg/dL or greater,2016,Number,3,uhf309
Union Square - Lower East Side,10 mcg/dL or greater,2017,Number,5,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2016,Number,30,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2017,Number,25,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2017,Rate,7.5,uhf309
Union Square - Lower East Side,10 mcg/dL or greater,2016,Rate,0.9,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2016,Rate,8.7,uhf309
Union Square - Lower East Side,10 mcg/dL or greater,2017,Rate,1.5,uhf309
Union Square - Lower East Side,10 mcg/dL or greater,2014,Rate,2,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2014,Rate,15.1,uhf309
Union Square - Lower East Side,10 mcg/dL or greater,2015,Rate,1.6,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2015,Rate,10.8,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2011,Rate,26.1,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2010,Rate,34.8,uhf309
Union Square - Lower East Side,10 mcg/dL or greater,2011,Rate,1,uhf309
Union Square - Lower East Side,10 mcg/dL or greater,2012,Rate,2.4,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2012,Rate,17.9,uhf309
Union Square - Lower East Side,10 mcg/dL or greater,2013,Rate,1.9,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2013,Rate,13.9,uhf309
Union Square - Lower East Side,10 mcg/dL or greater,2008,Rate,2.9,uhf309
Union Square - Lower East Side,10 mcg/dL or greater,2007,Rate,3.6,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2007,Rate,106.1,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2008,Rate,63.7,uhf309
Union Square - Lower East Side,10 mcg/dL or greater,2009,Rate,1.6,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2009,Rate,44.4,uhf309
Union Square - Lower East Side,10 mcg/dL or greater,2010,Rate,3,uhf309
Union Square - Lower East Side,10 mcg/dL or greater,2005,Rate,6.7,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2005,Rate,130.5,uhf309
Union Square - Lower East Side,10 mcg/dL or greater,2006,Rate,4.6,uhf309
Union Square - Lower East Side,5 mcg/dL or greater,2006,Rate,110.6,uhf309
Lower Manhattan,5 mcg/dL or greater,2006,Rate,80.5,uhf310
Lower Manhattan,10 mcg/dL or greater,2006,Rate,6.1,uhf310
Lower Manhattan,5 mcg/dL or greater,2005,Rate,111.5,uhf310
Lower Manhattan,10 mcg/dL or greater,2005,Rate,5.9,uhf310
Lower Manhattan,10 mcg/dL or greater,2010,Rate,1.9,uhf310
Lower Manhattan,5 mcg/dL or greater,2009,Rate,27.9,uhf310
Lower Manhattan,10 mcg/dL or greater,2009,Rate,0.9,uhf310
Lower Manhattan,5 mcg/dL or greater,2008,Rate,40.9,uhf310
Lower Manhattan,5 mcg/dL or greater,2007,Rate,79.2,uhf310
Lower Manhattan,10 mcg/dL or greater,2007,Rate,1,uhf310
Lower Manhattan,10 mcg/dL or greater,2008,Rate,1.9,uhf310
Lower Manhattan,5 mcg/dL or greater,2013,Rate,6.9,uhf310
Lower Manhattan,10 mcg/dL or greater,2013,Rate,1.9,uhf310
Lower Manhattan,5 mcg/dL or greater,2012,Rate,10.6,uhf310
Lower Manhattan,10 mcg/dL or greater,2012,Rate,0.6,uhf310
Lower Manhattan,10 mcg/dL or greater,2011,Rate,0.6,uhf310
Lower Manhattan,5 mcg/dL or greater,2010,Rate,25.2,uhf310
Lower Manhattan,5 mcg/dL or greater,2011,Rate,12.3,uhf310
Lower Manhattan,5 mcg/dL or greater,2015,Rate,5.2,uhf310
Lower Manhattan,10 mcg/dL or greater,2015,Rate,0,uhf310
Lower Manhattan,5 mcg/dL or greater,2014,Rate,6.5,uhf310
Lower Manhattan,10 mcg/dL or greater,2014,Rate,2.2,uhf310
Lower Manhattan,10 mcg/dL or greater,2017,Rate,0.7,uhf310
Lower Manhattan,5 mcg/dL or greater,2016,Rate,3.1,uhf310
Lower Manhattan,10 mcg/dL or greater,2016,Rate,0.6,uhf310
Lower Manhattan,5 mcg/dL or greater,2017,Rate,3.3,uhf310
Lower Manhattan,5 mcg/dL or greater,2017,Number,5,uhf310
Lower Manhattan,5 mcg/dL or greater,2016,Number,5,uhf310
Lower Manhattan,10 mcg/dL or greater,2017,Number,1,uhf310
Lower Manhattan,10 mcg/dL or greater,2016,Number,1,uhf310
Lower Manhattan,5 mcg/dL or greater,2014,Number,9,uhf310
Lower Manhattan,10 mcg/dL or greater,2014,Number,3,uhf310
Lower Manhattan,10 mcg/dL or greater,2015,Number,0,uhf310
Lower Manhattan,5 mcg/dL or greater,2015,Number,8,uhf310
Lower Manhattan,5 mcg/dL or greater,2013,Number,11,uhf310
Lower Manhattan,10 mcg/dL or greater,2013,Number,3,uhf310
Lower Manhattan,5 mcg/dL or greater,2012,Number,17,uhf310
Lower Manhattan,5 mcg/dL or greater,2008,Number,42,uhf310
Lower Manhattan,10 mcg/dL or greater,2009,Number,1,uhf310
Lower Manhattan,5 mcg/dL or greater,2009,Number,32,uhf310
Lower Manhattan,10 mcg/dL or greater,2010,Number,3,uhf310
Lower Manhattan,5 mcg/dL or greater,2010,Number,40,uhf310
Lower Manhattan,10 mcg/dL or greater,2011,Number,1,uhf310
Lower Manhattan,5 mcg/dL or greater,2011,Number,20,uhf310
Lower Manhattan,10 mcg/dL or greater,2012,Number,1,uhf310
Lower Manhattan,5 mcg/dL or greater,2005,Number,94,uhf310
Lower Manhattan,10 mcg/dL or greater,2005,Number,5,uhf310
Lower Manhattan,5 mcg/dL or greater,2006,Number,66,uhf310
Lower Manhattan,10 mcg/dL or greater,2006,Number,5,uhf310
Lower Manhattan,5 mcg/dL or greater,2007,Number,82,uhf310
Lower Manhattan,10 mcg/dL or greater,2007,Number,1,uhf310
Lower Manhattan,10 mcg/dL or greater,2008,Number,2,uhf310
Long Island City - Astoria,10 mcg/dL or greater,2008,Number,30,uhf401
Long Island City - Astoria,10 mcg/dL or greater,2007,Number,33,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2007,Number,628,uhf401
Long Island City - Astoria,10 mcg/dL or greater,2006,Number,43,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2006,Number,681,uhf401
Long Island City - Astoria,10 mcg/dL or greater,2005,Number,56,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2005,Number,754,uhf401
Long Island City - Astoria,10 mcg/dL or greater,2012,Number,17,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2011,Number,189,uhf401
Long Island City - Astoria,10 mcg/dL or greater,2011,Number,25,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2010,Number,278,uhf401
Long Island City - Astoria,10 mcg/dL or greater,2010,Number,30,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2009,Number,291,uhf401
Long Island City - Astoria,10 mcg/dL or greater,2009,Number,29,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2008,Number,405,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2012,Number,162,uhf401
Long Island City - Astoria,10 mcg/dL or greater,2013,Number,19,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2013,Number,137,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2015,Number,115,uhf401
Long Island City - Astoria,10 mcg/dL or greater,2015,Number,16,uhf401
Long Island City - Astoria,10 mcg/dL or greater,2014,Number,11,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2014,Number,136,uhf401
Long Island City - Astoria,10 mcg/dL or greater,2016,Number,11,uhf401
Long Island City - Astoria,10 mcg/dL or greater,2017,Number,14,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2016,Number,91,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2017,Number,82,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2017,Rate,12.3,uhf401
Long Island City - Astoria,10 mcg/dL or greater,2016,Rate,1.7,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2016,Rate,13.9,uhf401
Long Island City - Astoria,10 mcg/dL or greater,2017,Rate,2.1,uhf401
Long Island City - Astoria,10 mcg/dL or greater,2014,Rate,2.7,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2014,Rate,20.2,uhf401
Long Island City - Astoria,10 mcg/dL or greater,2015,Rate,2.4,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2015,Rate,16.9,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2011,Rate,27.1,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2010,Rate,40,uhf401
Long Island City - Astoria,10 mcg/dL or greater,2011,Rate,5,uhf401
Long Island City - Astoria,10 mcg/dL or greater,2012,Rate,2.6,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2012,Rate,23.4,uhf401
Long Island City - Astoria,10 mcg/dL or greater,2013,Rate,2.2,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2013,Rate,20.3,uhf401
Long Island City - Astoria,10 mcg/dL or greater,2008,Rate,6.2,uhf401
Long Island City - Astoria,10 mcg/dL or greater,2007,Rate,6.7,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2007,Rate,89.9,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2008,Rate,56.6,uhf401
Long Island City - Astoria,10 mcg/dL or greater,2009,Rate,3.5,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2009,Rate,42,uhf401
Long Island City - Astoria,10 mcg/dL or greater,2010,Rate,3.7,uhf401
Long Island City - Astoria,10 mcg/dL or greater,2005,Rate,8.6,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2005,Rate,108.2,uhf401
Long Island City - Astoria,10 mcg/dL or greater,2006,Rate,10.1,uhf401
Long Island City - Astoria,5 mcg/dL or greater,2006,Rate,97.8,uhf401
West Queens,5 mcg/dL or greater,2006,Rate,110.1,uhf402
West Queens,10 mcg/dL or greater,2006,Rate,9.7,uhf402
West Queens,5 mcg/dL or greater,2005,Rate,117.5,uhf402
West Queens,10 mcg/dL or greater,2005,Rate,12.3,uhf402
West Queens,10 mcg/dL or greater,2010,Rate,6.5,uhf402
West Queens,5 mcg/dL or greater,2009,Rate,44.4,uhf402
West Queens,10 mcg/dL or greater,2009,Rate,5.4,uhf402
West Queens,5 mcg/dL or greater,2008,Rate,62.6,uhf402
West Queens,5 mcg/dL or greater,2007,Rate,84.3,uhf402
West Queens,10 mcg/dL or greater,2007,Rate,7,uhf402
West Queens,10 mcg/dL or greater,2008,Rate,6.6,uhf402
West Queens,5 mcg/dL or greater,2013,Rate,20.1,uhf402
West Queens,10 mcg/dL or greater,2013,Rate,3.1,uhf402
West Queens,5 mcg/dL or greater,2012,Rate,22.6,uhf402
West Queens,10 mcg/dL or greater,2012,Rate,4,uhf402
West Queens,10 mcg/dL or greater,2011,Rate,5,uhf402
West Queens,5 mcg/dL or greater,2010,Rate,42.8,uhf402
West Queens,5 mcg/dL or greater,2011,Rate,32.6,uhf402
West Queens,5 mcg/dL or greater,2015,Rate,16.5,uhf402
West Queens,10 mcg/dL or greater,2015,Rate,3,uhf402
West Queens,5 mcg/dL or greater,2014,Rate,21.1,uhf402
West Queens,10 mcg/dL or greater,2014,Rate,3.3,uhf402
West Queens,10 mcg/dL or greater,2017,Rate,2.4,uhf402
West Queens,5 mcg/dL or greater,2016,Rate,16.1,uhf402
West Queens,10 mcg/dL or greater,2016,Rate,2.7,uhf402
West Queens,5 mcg/dL or greater,2017,Rate,13.5,uhf402
West Queens,5 mcg/dL or greater,2017,Number,285,uhf402
West Queens,5 mcg/dL or greater,2016,Number,345,uhf402
West Queens,10 mcg/dL or greater,2017,Number,50,uhf402
West Queens,10 mcg/dL or greater,2016,Number,57,uhf402
West Queens,5 mcg/dL or greater,2014,Number,473,uhf402
West Queens,10 mcg/dL or greater,2014,Number,74,uhf402
West Queens,10 mcg/dL or greater,2015,Number,65,uhf402
West Queens,5 mcg/dL or greater,2015,Number,361,uhf402
West Queens,5 mcg/dL or greater,2013,Number,459,uhf402
West Queens,10 mcg/dL or greater,2013,Number,72,uhf402
West Queens,5 mcg/dL or greater,2012,Number,529,uhf402
West Queens,5 mcg/dL or greater,2008,Number,1448,uhf402
West Queens,10 mcg/dL or greater,2009,Number,126,uhf402
West Queens,5 mcg/dL or greater,2009,Number,1035,uhf402
West Queens,10 mcg/dL or greater,2010,Number,151,uhf402
West Queens,5 mcg/dL or greater,2010,Number,994,uhf402
West Queens,10 mcg/dL or greater,2011,Number,118,uhf402
West Queens,5 mcg/dL or greater,2011,Number,764,uhf402
West Queens,10 mcg/dL or greater,2012,Number,93,uhf402
West Queens,5 mcg/dL or greater,2005,Number,2267,uhf402
West Queens,10 mcg/dL or greater,2005,Number,238,uhf402
West Queens,5 mcg/dL or greater,2006,Number,2336,uhf402
West Queens,10 mcg/dL or greater,2006,Number,206,uhf402
West Queens,5 mcg/dL or greater,2007,Number,1785,uhf402
West Queens,10 mcg/dL or greater,2007,Number,149,uhf402
West Queens,10 mcg/dL or greater,2008,Number,152,uhf402
Flushing - Clearview,10 mcg/dL or greater,2008,Number,24,uhf403
Flushing - Clearview,10 mcg/dL or greater,2007,Number,21,uhf403
Flushing - Clearview,5 mcg/dL or greater,2007,Number,424,uhf403
Flushing - Clearview,10 mcg/dL or greater,2006,Number,33,uhf403
Flushing - Clearview,5 mcg/dL or greater,2006,Number,455,uhf403
Flushing - Clearview,10 mcg/dL or greater,2005,Number,56,uhf403
Flushing - Clearview,5 mcg/dL or greater,2005,Number,458,uhf403
Flushing - Clearview,10 mcg/dL or greater,2012,Number,19,uhf403
Flushing - Clearview,5 mcg/dL or greater,2011,Number,149,uhf403
Flushing - Clearview,10 mcg/dL or greater,2011,Number,13,uhf403
Flushing - Clearview,5 mcg/dL or greater,2010,Number,241,uhf403
Flushing - Clearview,10 mcg/dL or greater,2010,Number,23,uhf403
Flushing - Clearview,5 mcg/dL or greater,2009,Number,239,uhf403
Flushing - Clearview,10 mcg/dL or greater,2009,Number,23,uhf403
Flushing - Clearview,5 mcg/dL or greater,2008,Number,312,uhf403
Flushing - Clearview,5 mcg/dL or greater,2012,Number,114,uhf403
Flushing - Clearview,10 mcg/dL or greater,2013,Number,15,uhf403
Flushing - Clearview,5 mcg/dL or greater,2013,Number,111,uhf403
Flushing - Clearview,5 mcg/dL or greater,2015,Number,108,uhf403
Flushing - Clearview,10 mcg/dL or greater,2015,Number,15,uhf403
Flushing - Clearview,10 mcg/dL or greater,2014,Number,17,uhf403
Flushing - Clearview,5 mcg/dL or greater,2014,Number,119,uhf403
Flushing - Clearview,10 mcg/dL or greater,2016,Number,12,uhf403
Flushing - Clearview,10 mcg/dL or greater,2017,Number,13,uhf403
Flushing - Clearview,5 mcg/dL or greater,2016,Number,74,uhf403
Flushing - Clearview,5 mcg/dL or greater,2017,Number,72,uhf403
Flushing - Clearview,5 mcg/dL or greater,2017,Rate,7.3,uhf403
Flushing - Clearview,10 mcg/dL or greater,2016,Rate,1.2,uhf403
Flushing - Clearview,5 mcg/dL or greater,2016,Rate,7.7,uhf403
Flushing - Clearview,10 mcg/dL or greater,2017,Rate,1.3,uhf403
Flushing - Clearview,10 mcg/dL or greater,2014,Rate,1.9,uhf403
Flushing - Clearview,5 mcg/dL or greater,2014,Rate,13.5,uhf403
Flushing - Clearview,10 mcg/dL or greater,2015,Rate,1.6,uhf403
Flushing - Clearview,5 mcg/dL or greater,2015,Rate,11.5,uhf403
Flushing - Clearview,5 mcg/dL or greater,2011,Rate,18.1,uhf403
Flushing - Clearview,5 mcg/dL or greater,2010,Rate,28.7,uhf403
Flushing - Clearview,10 mcg/dL or greater,2011,Rate,1.6,uhf403
Flushing - Clearview,10 mcg/dL or greater,2012,Rate,2.3,uhf403
Flushing - Clearview,5 mcg/dL or greater,2012,Rate,13.5,uhf403
Flushing - Clearview,10 mcg/dL or greater,2013,Rate,1.7,uhf403
Flushing - Clearview,5 mcg/dL or greater,2013,Rate,12.8,uhf403
Flushing - Clearview,10 mcg/dL or greater,2008,Rate,3,uhf403
Flushing - Clearview,10 mcg/dL or greater,2007,Rate,2.9,uhf403
Flushing - Clearview,5 mcg/dL or greater,2007,Rate,57.6,uhf403
Flushing - Clearview,5 mcg/dL or greater,2008,Rate,39,uhf403
Flushing - Clearview,10 mcg/dL or greater,2009,Rate,2.8,uhf403
Flushing - Clearview,5 mcg/dL or greater,2009,Rate,29.3,uhf403
Flushing - Clearview,10 mcg/dL or greater,2010,Rate,2.7,uhf403
Flushing - Clearview,10 mcg/dL or greater,2005,Rate,8.3,uhf403
Flushing - Clearview,5 mcg/dL or greater,2005,Rate,67.9,uhf403
Flushing - Clearview,10 mcg/dL or greater,2006,Rate,4.7,uhf403
Flushing - Clearview,5 mcg/dL or greater,2006,Rate,64.6,uhf403
Bayside - Little Neck,5 mcg/dL or greater,2006,Rate,41.9,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2006,Rate,2.1,uhf404
Bayside - Little Neck,5 mcg/dL or greater,2005,Rate,53.3,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2005,Rate,1.6,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2010,Rate,1.8,uhf404
Bayside - Little Neck,5 mcg/dL or greater,2009,Rate,28.6,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2009,Rate,3.2,uhf404
Bayside - Little Neck,5 mcg/dL or greater,2008,Rate,29.8,uhf404
Bayside - Little Neck,5 mcg/dL or greater,2007,Rate,43.5,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2007,Rate,2.5,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2008,Rate,2.3,uhf404
Bayside - Little Neck,5 mcg/dL or greater,2013,Rate,5.9,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2013,Rate,0.5,uhf404
Bayside - Little Neck,5 mcg/dL or greater,2012,Rate,5,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2012,Rate,0.9,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2011,Rate,1.4,uhf404
Bayside - Little Neck,5 mcg/dL or greater,2010,Rate,24,uhf404
Bayside - Little Neck,5 mcg/dL or greater,2011,Rate,13.2,uhf404
Bayside - Little Neck,5 mcg/dL or greater,2015,Rate,4.6,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2015,Rate,0.5,uhf404
Bayside - Little Neck,5 mcg/dL or greater,2014,Rate,4.2,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2014,Rate,0.9,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2017,Rate,0.9,uhf404
Bayside - Little Neck,5 mcg/dL or greater,2016,Rate,5.8,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2016,Rate,0.4,uhf404
Bayside - Little Neck,5 mcg/dL or greater,2017,Rate,3.5,uhf404
Bayside - Little Neck,5 mcg/dL or greater,2017,Number,8,uhf404
Bayside - Little Neck,5 mcg/dL or greater,2016,Number,13,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2017,Number,2,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2016,Number,1,uhf404
Bayside - Little Neck,5 mcg/dL or greater,2014,Number,9,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2014,Number,2,uhf404
Bayside - Little Neck,10 mcg/dL or greater,2015,Number,1,uhf404
Bayside - Little Neck,5 mcg/dL or greater,2015,Number,10,uhf404
